station,date,time,prec,metp,meanwv
6069,01-04-2017,0,0,10.2,3
6069,01-04-2017,1,0,9.7,2.4
6069,01-04-2017,2,0,9.4,2.9
6069,01-04-2017,3,0,8.8,2.2
6069,01-04-2017,4,0,8.4,2.7
6069,01-04-2017,5,0,8.4,1.7
6069,01-04-2017,6,0,8.4,2
6069,01-04-2017,7,0,8.6,2.6
6069,01-04-2017,8,0,8.8,3.3
6069,01-04-2017,9,0,9.7,2.8
6069,01-04-2017,10,0,11.2,3.5
6069,01-04-2017,11,0,12.8,3.7
6069,01-04-2017,12,0,14.3,3.5
6069,01-04-2017,13,0,15.1,4.3
6069,01-04-2017,14,0,15.1,4.5
6069,01-04-2017,15,0,14.9,4.2
6069,01-04-2017,16,0,14.7,3.8
6069,01-04-2017,17,0,13.6,3.2
6069,01-04-2017,18,0,12.7,2.5
6069,01-04-2017,19,0,11.5,1.9
6069,01-04-2017,20,0,10.3,1.2
6069,01-04-2017,21,0,8.9,0.9
6069,01-04-2017,22,0,7.6,0.7
6069,01-04-2017,23,0,7.2,1.1
6069,02-04-2017,0,0,7.3,0.6
6069,02-04-2017,1,0,7.4,0.6
6069,02-04-2017,2,0,7.6,0.6
6069,02-04-2017,3,0,7.7,0.6
6069,02-04-2017,4,0,7.6,1.2
6069,02-04-2017,5,0,7.5,1.1
6069,02-04-2017,6,0,7.6,0.9
6069,02-04-2017,7,0,8.1,0.9
6069,02-04-2017,8,0,9.3,1.5
6069,02-04-2017,9,0,10.6,1.3
6069,02-04-2017,10,0,11.5,1.4
6069,02-04-2017,11,0,11.8,3.4
6069,02-04-2017,12,0,11.3,4.3
6069,02-04-2017,13,0,11.8,4.1
6069,02-04-2017,14,0,11.6,3.7
6069,02-04-2017,15,0,11.5,4.3
6069,02-04-2017,16,0,11,4.3
6069,02-04-2017,17,0,9,5
6069,02-04-2017,18,0,7.9,4.4
6069,02-04-2017,19,0,7.2,4.2
6069,02-04-2017,20,0,7.3,3.3
6069,02-04-2017,21,0,7.3,4.2
6069,02-04-2017,22,0,6.3,3.6
6069,02-04-2017,23,0,5.5,3.5
6069,03-04-2017,0,0,4.8,2.6
6069,03-04-2017,1,0,4.4,3.3
6069,03-04-2017,2,0,4,2.8
6069,03-04-2017,3,0,3.5,2.2
6069,03-04-2017,4,0,3.1,2.5
6069,03-04-2017,5,0,3,2.4
6069,03-04-2017,6,0,3.2,2.8
6069,03-04-2017,7,0,4.5,3.1
6069,03-04-2017,8,0,6.1,4.3
6069,03-04-2017,9,0,7.4,4.4
6069,03-04-2017,10,0,8.4,4.3
6069,03-04-2017,11,0,8.8,4.2
6069,03-04-2017,12,0,9.6,3.9
6069,03-04-2017,13,0,9.8,3.2
6069,03-04-2017,14,0,10.3,3.2
6069,03-04-2017,15,0,10.5,3.2
6069,03-04-2017,16,0,10,3.2
6069,03-04-2017,17,0,9.4,2.7
6069,03-04-2017,18,0,8.5,2.2
6069,03-04-2017,19,0,6.7,2
6069,03-04-2017,20,0,5.4,1.7
6069,03-04-2017,21,0,4.1,1.8
6069,03-04-2017,22,0,3.8,1.8
6069,03-04-2017,23,0,3.6,1.4
6069,04-04-2017,0,0,3.1,1.2
6069,04-04-2017,1,0,2.6,2.3
6069,04-04-2017,2,0,2,2.6
6069,04-04-2017,3,0,1.6,2.5
6069,04-04-2017,4,0,1.3,1.5
6069,04-04-2017,5,0,0.8,1.7
6069,04-04-2017,6,0,0.4,1.7
6069,04-04-2017,7,0,1.2,2.6
6069,04-04-2017,8,0,3.7,3.1
6069,04-04-2017,9,0,7.4,3.9
6069,04-04-2017,10,0,10.3,4.2
6069,04-04-2017,11,0,11.8,4.7
6069,04-04-2017,12,0,13.1,4.1
6069,04-04-2017,13,0,13.6,4.2
6069,04-04-2017,14,0,14.1,5
6069,04-04-2017,15,0,13.8,4.8
6069,04-04-2017,16,0,13.7,5.1
6069,04-04-2017,17,0,12.7,5
6069,04-04-2017,18,0,11.2,4.5
6069,04-04-2017,19,0,10.2,4.1
6069,04-04-2017,20,0,9.4,4.1
6069,04-04-2017,21,0,8.4,4.4
6069,04-04-2017,22,0,7,3.8
6069,04-04-2017,23,0,6.8,2.4
6069,05-04-2017,0,0,6.7,3
6069,05-04-2017,1,0,6.4,2.9
6069,05-04-2017,2,0,5.3,2.9
6069,05-04-2017,3,0,4.9,3.6
6069,05-04-2017,4,0,4.7,3.6
6069,05-04-2017,5,0,4.7,3.9
6069,05-04-2017,6,0,5,4.5
6069,05-04-2017,7,0,5.4,4
6069,05-04-2017,8,0,6.8,5.5
6069,05-04-2017,9,0,7.8,7.5
6069,05-04-2017,10,0,8.1,8.3
6069,05-04-2017,11,0.3,7.5,8.1
6069,05-04-2017,12,0,8.4,9.5
6069,05-04-2017,13,0,8.2,9.7
6069,05-04-2017,14,0,7.9,9.8
6069,05-04-2017,15,0,7.7,10.2
6069,05-04-2017,16,0,7.1,9.2
6069,05-04-2017,17,0,7.4,10.7
6069,05-04-2017,18,0,6.8,10.1
6069,05-04-2017,19,0,5.9,8.8
6069,05-04-2017,20,0,5.4,7.2
6069,05-04-2017,21,0,5.3,5.9
6069,05-04-2017,22,0,5.2,5.4
6069,05-04-2017,23,0,5,4.7
6069,06-04-2017,0,0,4.4,3.8
6069,06-04-2017,1,0,4.1,3.6
6069,06-04-2017,2,0,3.4,2.7
6069,06-04-2017,3,0,2.8,1.8
6069,06-04-2017,4,0,2.1,1.2
6069,06-04-2017,5,0,1.6,1.9
6069,06-04-2017,6,0,1.7,2.6
6069,06-04-2017,7,0,3.3,2.7
6069,06-04-2017,8,0,5.3,3.4
6069,06-04-2017,9,0,6.7,6
6069,06-04-2017,10,0,7.4,7.1
6069,06-04-2017,11,0,7.6,7.3
6069,06-04-2017,12,0,8,7.9
6069,06-04-2017,13,0,7.8,7.1
6069,06-04-2017,14,0,7.9,6.7
6069,06-04-2017,15,0,7.6,7.9
6069,06-04-2017,16,0,7.1,7.3
6069,06-04-2017,17,0,6.8,7.5
6069,06-04-2017,18,0,7,8.5
6069,06-04-2017,19,0,7.3,9.3
6069,06-04-2017,20,0,7.3,9.3
6069,06-04-2017,21,0,7.2,9.5
6069,06-04-2017,22,0,7.2,9
6069,06-04-2017,23,0,7.3,8.6
6069,07-04-2017,0,0,7.5,8.3
6069,07-04-2017,1,0,7.6,8.2
6069,07-04-2017,2,0,7.7,7.8
6069,07-04-2017,3,0,7.8,7.6
6069,07-04-2017,4,0,7.6,7.1
6069,07-04-2017,5,0,7.6,5.9
6069,07-04-2017,6,0,7.6,4.7
6069,07-04-2017,7,0,7.8,5
6069,07-04-2017,8,0,8.2,4.6
6069,07-04-2017,9,0,9.1,5
6069,07-04-2017,10,0,10.5,6.3
6069,07-04-2017,11,0,11.9,8.4
6069,07-04-2017,12,0,12.4,9.3
6069,07-04-2017,13,0,12.4,8.5
6069,07-04-2017,14,0,12.7,7.9
6069,07-04-2017,15,0,12.6,7.1
6069,07-04-2017,16,0,12,7.7
6069,07-04-2017,17,0,10.9,8.4
6069,07-04-2017,18,0,9.1,7.2
6069,07-04-2017,19,0,8.2,7.4
6069,07-04-2017,20,0,8,6.9
6069,07-04-2017,21,0,7.7,7.1
6069,07-04-2017,22,0,7.5,6.1
6069,07-04-2017,23,0,7.3,5.7
6069,08-04-2017,0,0,7.1,5.9
6069,08-04-2017,1,0,7,5.1
6069,08-04-2017,2,0,6.9,5.3
6069,08-04-2017,3,0,6.9,6
6069,08-04-2017,4,0,6.8,6.3
6069,08-04-2017,5,0,6.8,6.1
6069,08-04-2017,6,0,6.8,6.5
6069,08-04-2017,7,0,7,6.8
6069,08-04-2017,8,0,7.5,6.1
6069,08-04-2017,9,0,8.2,6.6
6069,08-04-2017,10,0,8.3,7.1
6069,08-04-2017,11,0,9.4,7.4
6069,08-04-2017,12,0,10.4,7.5
6069,08-04-2017,13,0,10.2,7.5
6069,08-04-2017,14,0,10.1,7
6069,08-04-2017,15,0,9.9,6.5
6069,08-04-2017,16,0,9.7,6.8
6069,08-04-2017,17,0,9.4,5.6
6069,08-04-2017,18,0,8.8,4.7
6069,08-04-2017,19,0,7.8,4.2
6069,08-04-2017,20,0,6.6,3.3
6069,08-04-2017,21,0,5.5,2.4
6069,08-04-2017,22,0,4.6,2.5
6069,08-04-2017,23,0,4.2,2.4
6069,09-04-2017,0,0,4.3,2.7
6069,09-04-2017,1,0,5.5,3.8
6069,09-04-2017,2,0,6.2,4.8
6069,09-04-2017,3,0,6.2,5.7
6069,09-04-2017,4,0,6.1,5.4
6069,09-04-2017,5,0,6.1,4.1
6069,09-04-2017,6,0,6.2,5.1
6069,09-04-2017,7,0,6.5,4.6
6069,09-04-2017,8,0,7.3,4.3
6069,09-04-2017,9,0,9.2,4.2
6069,09-04-2017,10,0,11.1,5.4
6069,09-04-2017,11,0,12.8,5.6
6069,09-04-2017,12,0,14,5.9
6069,09-04-2017,13,0,14.7,5.4
6069,09-04-2017,14,0,15.1,5.6
6069,09-04-2017,15,0,15.4,5.5
6069,09-04-2017,16,0,15.3,5.3
6069,09-04-2017,17,0,14.8,4.5
6069,09-04-2017,18,0,12.9,4.5
6069,09-04-2017,19,0,10.9,4.6
6069,09-04-2017,20,0,9.5,3.7
6069,09-04-2017,21,0,8.5,3.5
6069,09-04-2017,22,0,7.9,4
6069,09-04-2017,23,0,8,4.6
6069,10-04-2017,0,0,8.7,5.3
6069,10-04-2017,1,0,9.3,5
6069,10-04-2017,2,0,10,5.5
6069,10-04-2017,3,0,10.2,5.8
6069,10-04-2017,4,0,9.4,6.1
6069,10-04-2017,5,0,8.5,6.9
6069,10-04-2017,6,0,7,8.1
6069,10-04-2017,7,0,6.7,8.7
6069,10-04-2017,8,0,7.6,9.2
6069,10-04-2017,9,0,8.5,9.7
6069,10-04-2017,10,0,8.4,8.7
6069,10-04-2017,11,0,8.4,8.1
6069,10-04-2017,12,0,8.8,7.6
6069,10-04-2017,13,0,8.5,8.2
6069,10-04-2017,14,0,8.6,9.5
6069,10-04-2017,15,0,8.2,9.7
6069,10-04-2017,16,0,8.1,10.2
6069,10-04-2017,17,0,7.8,9.5
6069,10-04-2017,18,0,7,9.3
6069,10-04-2017,19,0,6,9.2
6069,10-04-2017,20,0,5.5,8.5
6069,10-04-2017,21,0,5,8.9
6069,10-04-2017,22,0,4.6,8.5
6069,10-04-2017,23,0,4.5,9.6
6069,11-04-2017,0,0,4.1,9.2
6069,11-04-2017,1,0,3.9,8.4
6069,11-04-2017,2,0,3.6,7.2
6069,11-04-2017,3,0,3.6,7.7
6069,11-04-2017,4,0,3.6,8.9
6069,11-04-2017,5,0,3.3,7.6
6069,11-04-2017,6,0,3.7,7.1
6069,11-04-2017,7,0,4.7,7.1
6069,11-04-2017,8,0,5.6,7.7
6069,11-04-2017,9,0,6.1,7.9
6069,11-04-2017,10,0,6.7,7.5
6069,11-04-2017,11,0,7.2,8
6069,11-04-2017,12,0,7.6,7.7
6069,11-04-2017,13,0,8.2,7.2
6069,11-04-2017,14,0,7.7,7.3
6069,11-04-2017,15,0,7.4,6.9
6069,11-04-2017,16,0,6.7,6
6069,11-04-2017,17,0.3,5.8,4.7
6069,11-04-2017,18,0.9,5.3,4
6069,11-04-2017,19,0.8,5.3,3.8
6069,11-04-2017,20,0.6,5.5,3.8
6069,11-04-2017,21,0.4,6.3,4.3
6069,11-04-2017,22,0.2,6.6,4.6
6069,11-04-2017,23,0.3,6.7,4.6
6069,12-04-2017,0,0,3,3.8
6069,12-04-2017,1,0,2.5,3.4
6069,12-04-2017,2,0,1.8,3
6069,12-04-2017,3,0,1.2,2.5
6069,12-04-2017,4,0.1,1.3,2.9
6069,12-04-2017,5,0,1.6,3.6
6069,12-04-2017,6,0,1.6,3.5
6069,12-04-2017,7,0,1.7,3.4
6069,12-04-2017,8,0,1.6,3.5
6069,12-04-2017,9,0,1.8,3.2
6069,12-04-2017,10,0,2.6,3.7
6069,12-04-2017,11,0,3.6,4.3
6069,12-04-2017,12,0,4.1,4.6
6069,12-04-2017,13,0,4.4,4.3
6069,12-04-2017,14,0,4.1,4
6069,12-04-2017,15,0,3.5,3.7
6069,12-04-2017,16,0.2,2.8,3.3
6069,12-04-2017,17,0,2.5,3.4
6069,12-04-2017,18,0,2.6,3.2
6069,12-04-2017,19,0,3.5,3.6
6069,12-04-2017,20,0,4,3.9
6069,12-04-2017,21,0.1,3.6,2.7
6069,12-04-2017,22,0.1,3.9,2.2
6069,12-04-2017,23,0,4.3,2.7
6069,13-04-2017,0,0,6.3,6
6069,13-04-2017,1,0,6,6.4
6069,13-04-2017,2,0,5.2,4.7
6069,13-04-2017,3,1.5,5.2,5.1
6069,13-04-2017,4,0.1,5.3,5
6069,13-04-2017,5,0,5.1,4.5
6069,13-04-2017,6,0,5.3,4.4
6069,13-04-2017,7,0,5.9,5.3
6069,13-04-2017,8,0,6.4,5.9
6069,13-04-2017,9,0,6.7,5.7
6069,13-04-2017,10,0,7.1,4.8
6069,13-04-2017,11,0,7.4,5.5
6069,13-04-2017,12,0,8,5.9
6069,13-04-2017,13,0,8.2,6
6069,13-04-2017,14,0,8.4,7.1
6069,13-04-2017,15,0,8.1,7.1
6069,13-04-2017,16,0,7.9,6.1
6069,13-04-2017,17,0.2,6.8,6.3
6069,13-04-2017,18,0,6.4,6.7
6069,13-04-2017,19,0,6.1,6.3
6069,13-04-2017,20,0,6,6.2
6069,13-04-2017,21,0.4,5.4,5.9
6069,13-04-2017,22,0,5.5,7.4
6069,13-04-2017,23,0,5.1,6.1
6069,14-04-2017,0,0,4.9,5.3
6069,14-04-2017,1,0,5.1,5.9
6069,14-04-2017,2,0,5,4.9
6069,14-04-2017,3,0,4.7,4.7
6069,14-04-2017,4,0,4.1,4.9
6069,14-04-2017,5,0,4.1,3.9
6069,14-04-2017,6,0,4.3,4.3
6069,14-04-2017,7,0,5.8,4.4
6069,14-04-2017,8,0,6.5,5.5
6069,14-04-2017,9,0,6.9,6.3
6069,14-04-2017,10,0,8.1,6.2
6069,14-04-2017,11,0,8.2,5.9
6069,14-04-2017,12,0.5,7.1,5.5
6069,14-04-2017,13,0,8,5.1
6069,14-04-2017,14,0,8.5,4.7
6069,14-04-2017,15,0.3,8.3,4.9
6069,14-04-2017,16,0,7.2,2.2
6069,14-04-2017,17,0,7,2.4
6069,14-04-2017,18,0,6.5,2.1
6069,14-04-2017,19,0,5.7,0.4
6069,14-04-2017,20,0,5.6,1.1
6069,14-04-2017,21,0,5.2,2.3
6069,14-04-2017,22,0,4.8,2.3
6069,14-04-2017,23,0,4.4,1.9
6069,15-04-2017,0,0,4.5,1.8
6069,15-04-2017,1,0,4.5,2.1
6069,15-04-2017,2,0,4.4,3
6069,15-04-2017,3,0.9,4.2,3.4
6069,15-04-2017,4,0.2,4.1,3.2
6069,15-04-2017,5,2.4,4.2,3.2
6069,15-04-2017,6,0.3,4.1,3.6
6069,15-04-2017,7,0.4,4.5,3.3
6069,15-04-2017,8,0.5,4.7,2.6
6069,15-04-2017,9,1,4.7,2.2
6069,15-04-2017,10,2.6,4.3,0.8
6069,15-04-2017,11,2.8,3.8,0.8
6069,15-04-2017,12,1.3,3.6,1.9
6069,15-04-2017,13,0.7,3.7,3.1
6069,15-04-2017,14,1.1,3.1,3.1
6069,15-04-2017,15,0.1,2.8,3.8
6069,15-04-2017,16,0.7,3,4.2
6069,15-04-2017,17,1.5,2.8,4.2
6069,15-04-2017,18,1,2.5,4.5
6069,15-04-2017,19,1.4,2,4.2
6069,15-04-2017,20,0.9,1.7,3.7
6069,15-04-2017,21,1,1.7,4.3
