station,date,time,prec,metp,meanwv
6069,15-04-2017,22,1,1.2,3.9
6069,15-04-2017,23,0.3,1.5,3.2
6069,16-04-2017,0,0.1,1.8,2.9
6069,16-04-2017,1,0,1.8,2.5
6069,16-04-2017,2,0,1.6,1.6
6069,16-04-2017,3,0,1.6,1
6069,16-04-2017,4,0,1.5,0.6
6069,16-04-2017,5,0,1.4,0.4
6069,16-04-2017,6,0,1.5,0.7
6069,16-04-2017,7,0,2,1.5
6069,16-04-2017,8,0,2.4,2.1
6069,16-04-2017,9,0,3.2,2.5
6069,16-04-2017,10,0,4.1,2.9
6069,16-04-2017,11,0,5,3.7
6069,16-04-2017,12,0,6,4
6069,16-04-2017,13,0.1,6.1,3.7
6069,16-04-2017,14,0,6.3,3.4
6069,16-04-2017,15,0,6.6,4.5
6069,16-04-2017,16,0,6.5,4.1
6069,16-04-2017,17,1.1,5.4,3.6
6069,16-04-2017,18,1.2,3.4,1.7
6069,16-04-2017,19,0.3,3.3,2.4
6069,16-04-2017,20,0,3.1,2
6069,16-04-2017,21,0,3.1,2
6069,16-04-2017,22,0,3.1,2
6069,16-04-2017,23,0,3.1,1.8
6069,17-04-2017,0,0,3.3,3.3
6069,17-04-2017,1,0.3,3,3.6
6069,17-04-2017,2,0,2.5,5.6
6069,17-04-2017,3,0,2.4,4.9
6069,17-04-2017,4,0,2.2,4.7
6069,17-04-2017,5,0,2,3.9
6069,17-04-2017,6,0,2.4,3.7
6069,17-04-2017,7,0,2.8,4
6069,17-04-2017,8,0,3.1,4.6
6069,17-04-2017,9,0,3.4,3.6
6069,17-04-2017,10,0.1,3.9,2.3
6069,17-04-2017,11,0.8,4.1,1.2
6069,17-04-2017,12,0.2,4.5,2.2
6069,17-04-2017,13,1.2,4.5,2.8
6069,17-04-2017,14,2,4.8,2.6
6069,17-04-2017,15,2.2,3.6,3
6069,17-04-2017,16,0.2,3.7,5.3
6069,17-04-2017,17,0,3.5,4.1
6069,17-04-2017,18,0,3.9,4
6069,17-04-2017,19,0,4,4.2
6069,17-04-2017,20,0,3.3,5.4
6069,17-04-2017,21,0,3.3,3.2
6069,17-04-2017,22,0.2,3.1,4
6069,17-04-2017,23,0,1.8,2.4
6069,18-04-2017,0,0,1,1.7
6069,18-04-2017,1,0,0.6,1.9
6069,18-04-2017,2,0,0.8,2
6069,18-04-2017,3,0,0.7,1.3
6069,18-04-2017,4,0,1,2.3
6069,18-04-2017,5,0,0.8,1.7
6069,18-04-2017,6,0,1.1,1.6
6069,18-04-2017,7,0,1.5,2.3
6069,18-04-2017,8,0.7,0.8,1.3
6069,18-04-2017,9,0,1.7,1.4
6069,18-04-2017,10,0,3.8,4.4
6069,18-04-2017,11,0,4.5,4.9
6069,18-04-2017,12,0,5,4.2
6069,18-04-2017,13,0,4.8,3.8
6069,18-04-2017,14,0,4.2,3.6
6069,18-04-2017,15,0,4.9,3.1
6069,18-04-2017,16,0,4.4,3.3
6069,18-04-2017,17,0,4.2,3.6
6069,18-04-2017,18,0,3.6,3
6069,18-04-2017,19,0,2.7,1.6
6069,18-04-2017,20,0,1.5,1
6069,18-04-2017,21,0,0.4,1.1
6069,18-04-2017,22,0,-0.2,1.2
6069,18-04-2017,23,0,-0.7,1.2
6069,19-04-2017,0,0,-1.3,1
6069,19-04-2017,1,0,-1.1,1.1
6069,19-04-2017,2,0,-1.5,0.9
6069,19-04-2017,3,0,-2.1,0.5
6069,19-04-2017,4,0,-2.8,0.8
6069,19-04-2017,5,0,-2.9,1
6069,19-04-2017,6,0.1,-1.7,0.4
6069,19-04-2017,7,0,1,0.4
6069,19-04-2017,8,0,3.5,0.8
6069,19-04-2017,9,0,5.1,1.6
6069,19-04-2017,10,0,5.5,1.8
6069,19-04-2017,11,0,6.3,2.7
6069,19-04-2017,12,0,7.1,2.2
6069,19-04-2017,13,0,7,3.4
6069,19-04-2017,14,0,6.8,4.3
6069,19-04-2017,15,0,6.6,3.9
6069,19-04-2017,16,0,6.7,3.6
6069,19-04-2017,17,0,6.4,4.6
6069,19-04-2017,18,0,6,4.8
6069,19-04-2017,19,0,4.6,3.4
6069,19-04-2017,20,0,3.2,1.7
6069,19-04-2017,21,0,2.3,2
6069,19-04-2017,22,0,1.9,2.1
6069,19-04-2017,23,0,1.8,2.3
6069,20-04-2017,0,0,1.8,2.4
6069,20-04-2017,1,0,1.6,2.2
6069,20-04-2017,2,0,1,1.9
6069,20-04-2017,3,0,0.5,1.6
6069,20-04-2017,4,0,0.6,2.2
6069,20-04-2017,5,0,1.1,2.6
6069,20-04-2017,6,0,2.1,2.9
6069,20-04-2017,7,0,3.2,3.7
6069,20-04-2017,8,0,4.3,4.8
6069,20-04-2017,9,0,5.3,5.6
6069,20-04-2017,10,0,5.7,5.4
6069,20-04-2017,11,0,6.2,5.4
6069,20-04-2017,12,0,7.3,6.3
6069,20-04-2017,13,0,8.1,6.3
6069,20-04-2017,14,0,8.6,6.2
6069,20-04-2017,15,0,8,6.6
6069,20-04-2017,16,0,7.5,6.5
6069,20-04-2017,17,0,7.4,6.5
6069,20-04-2017,18,0,7.1,6.4
6069,20-04-2017,19,0,7,5.1
6069,20-04-2017,20,0,7.3,5
6069,20-04-2017,21,0,7.7,5.3
6069,20-04-2017,22,0,7.7,5.6
6069,20-04-2017,23,0,7.8,5.6
6069,21-04-2017,0,0,8,5.7
6069,21-04-2017,1,0,8.1,5.7
6069,21-04-2017,2,0,8.2,6
6069,21-04-2017,3,0,8.5,6.4
6069,21-04-2017,4,0,8.4,6.5
6069,21-04-2017,5,0,8.2,6.4
6069,21-04-2017,6,0,8.2,6.2
6069,21-04-2017,7,0,8.2,5.2
6069,21-04-2017,8,0,8.3,6
6069,21-04-2017,9,0.1,7.8,5.8
6069,21-04-2017,10,0,8.3,6.8
6069,21-04-2017,11,0,8.5,6.9
6069,21-04-2017,12,0,8.1,7.3
6069,21-04-2017,13,0,8.3,7
6069,21-04-2017,14,0,8,8.6
6069,21-04-2017,15,0,6.9,8
6069,21-04-2017,16,0,6.7,8.1
6069,21-04-2017,17,0,6.6,9.2
6069,21-04-2017,18,0.1,6.1,8.8
6069,21-04-2017,19,0,5.5,10.2
6069,21-04-2017,20,0,4.6,9.6
6069,21-04-2017,21,0,4.2,9.2
6069,21-04-2017,22,0,3.9,8.2
6069,21-04-2017,23,0,3.8,8.2
6069,22-04-2017,0,0,3.5,8.5
6069,22-04-2017,1,0,3.4,7.4
6069,22-04-2017,2,0,3.4,8.6
6069,22-04-2017,3,0,3.6,9.3
6069,22-04-2017,4,0,3.7,7.8
6069,22-04-2017,5,0,3.9,8.4
6069,22-04-2017,6,0,4.3,8.4
6069,22-04-2017,7,0,5.4,9.2
6069,22-04-2017,8,0,6.1,8.8
6069,22-04-2017,9,0,6.9,8.4
6069,22-04-2017,10,0,7.2,7.7
6069,22-04-2017,11,0,7.8,6.2
6069,22-04-2017,12,0,8.9,5.4
6069,22-04-2017,13,0,9.9,6.3
6069,22-04-2017,14,0,9.8,7.4
6069,22-04-2017,15,0,10.1,6.8
6069,22-04-2017,16,0,9.9,7
6069,22-04-2017,17,0,9.1,7.3
6069,22-04-2017,18,0,7.8,6.9
6069,22-04-2017,19,0,6.4,6.1
6069,22-04-2017,20,0,5.3,5.1
6069,22-04-2017,21,0,4.7,4.9
6069,22-04-2017,22,0,4.3,4
6069,22-04-2017,23,0,3.8,3.8
6069,23-04-2017,0,0,3.4,3.8
6069,23-04-2017,1,0,3.6,4.4
6069,23-04-2017,2,0,3.1,3.5
6069,23-04-2017,3,0,3.4,4.6
6069,23-04-2017,4,0,3.4,4.9
6069,23-04-2017,5,0,3.2,5.5
6069,23-04-2017,6,0,3.6,6.5
6069,23-04-2017,7,0,4,6.9
6069,23-04-2017,8,0,4.5,6.6
6069,23-04-2017,9,0,5,7.7
6069,23-04-2017,10,0,5.8,7.4
6069,23-04-2017,11,0,6.2,7.2
6069,23-04-2017,12,0,6.6,7.9
6069,23-04-2017,13,0,6.6,8.2
6069,23-04-2017,14,0,7,7.9
6069,23-04-2017,15,0,6.9,7.4
6069,23-04-2017,16,0,6.6,7
6069,23-04-2017,17,0,6,7.3
6069,23-04-2017,18,0,5.5,6.5
6069,23-04-2017,19,0,5,5.1
6069,23-04-2017,20,0,4.5,3.5
6069,23-04-2017,21,0,4.5,3.1
6069,23-04-2017,22,0,4.5,2.9
6069,23-04-2017,23,0.3,4.4,3.6
6069,24-04-2017,0,1,4.6,3.7
6069,24-04-2017,1,0.4,4.6,4.4
6069,24-04-2017,2,0.4,4.3,4.6
6069,24-04-2017,3,0.2,4,4.3
6069,24-04-2017,4,0.7,3.9,4.9
6069,24-04-2017,5,1.4,4.3,5.3
6069,24-04-2017,6,2.2,5.3,5.1
6069,24-04-2017,7,0.8,6.3,5.1
6069,24-04-2017,8,1.4,6.7,6.5
6069,24-04-2017,9,0.9,6.6,6.5
6069,24-04-2017,10,0.1,7,7.4
6069,24-04-2017,11,0,6.9,8.2
6069,24-04-2017,12,0,6,9.3
6069,24-04-2017,13,0,6,10
6069,24-04-2017,14,0,6.6,10.6
6069,24-04-2017,15,0,6,11.3
6069,24-04-2017,16,0,5.5,11.2
6069,24-04-2017,17,0,5,10.9
6069,24-04-2017,18,0,4.5,10.3
6069,24-04-2017,19,0,3.6,8.6
6069,24-04-2017,20,0,3.2,7.6
6069,24-04-2017,21,0,2.5,5.2
6069,24-04-2017,22,0,2.2,5.5
6069,24-04-2017,23,0,2.1,5.5
6069,25-04-2017,0,0,2,5.2
6069,25-04-2017,1,0,1.8,5
6069,25-04-2017,2,0,1.4,4.4
6069,25-04-2017,3,0,0.7,3.3
6069,25-04-2017,4,0,0.3,3.4
6069,25-04-2017,5,0,0.2,3.2
6069,25-04-2017,6,0,1.5,3.6
6069,25-04-2017,7,0,3.1,4.3
6069,25-04-2017,8,0,3.7,5.6
6069,25-04-2017,9,0.5,3.1,5.9
6069,25-04-2017,10,0,3.9,6.3
6069,25-04-2017,11,0,4.5,6
6069,25-04-2017,12,0.3,4.9,5.4
6069,25-04-2017,13,0,5,5.5
6069,25-04-2017,14,0.5,4.9,4.5
6069,25-04-2017,15,0,4.4,4.5
6069,25-04-2017,16,0,4.8,4.4
6069,25-04-2017,17,0,4.7,5.3
6069,25-04-2017,18,0.4,3.5,4.8
6069,25-04-2017,19,0.1,2.1,2.3
6069,25-04-2017,20,0,1.5,1.9
6069,25-04-2017,21,0,0.9,0.9
6069,25-04-2017,22,0,1,2.3
6069,25-04-2017,23,0,1,0.7
6069,26-04-2017,0,0,0.2,1.1
6069,26-04-2017,1,0,0.5,1.5
6069,26-04-2017,2,0,0.3,1.3
6069,26-04-2017,3,0,0.9,1.8
6069,26-04-2017,4,0,1.6,2.4
6069,26-04-2017,5,0.2,2.5,3.1
6069,26-04-2017,6,0,4.1,2.1
6069,26-04-2017,7,0,5.2,3.1
6069,26-04-2017,8,0,5.9,2.3
6069,26-04-2017,9,0,6.2,2.2
6069,26-04-2017,10,0,7.2,3.1
6069,26-04-2017,11,0,8,3.2
6069,26-04-2017,12,0,7.8,3
6069,26-04-2017,13,0,7.4,4.2
6069,26-04-2017,14,0,7.1,5.2
6069,26-04-2017,15,0,6.9,4
6069,26-04-2017,16,0,6,2.1
6069,26-04-2017,17,0,6,2.3
6069,26-04-2017,18,0,6,2.9
6069,26-04-2017,19,0,4.9,2.2
6069,26-04-2017,20,0,4.1,2.4
6069,26-04-2017,21,0,2.7,1.8
6069,26-04-2017,22,0,1.6,1.6
6069,26-04-2017,23,0,1.1,1.9
6069,27-04-2017,0,0,0.8,1.6
6069,27-04-2017,1,0,0.5,2.1
6069,27-04-2017,2,0,0.9,2.7
6069,27-04-2017,3,0,0.9,2.8
6069,27-04-2017,4,0,0.7,2.4
6069,27-04-2017,5,0,0.4,2
6069,27-04-2017,6,0,1.1,2.3
6069,27-04-2017,7,0,3,2.2
6069,27-04-2017,8,0,5.4,3.3
6069,27-04-2017,9,0,6.3,3.5
6069,27-04-2017,10,0,6.6,3.8
6069,27-04-2017,11,0,7.1,4
6069,27-04-2017,12,0,6.5,4.4
6069,27-04-2017,13,0.1,6.2,2.8
6069,27-04-2017,14,0.1,7.1,3.4
6069,27-04-2017,15,0,7.6,3.6
6069,27-04-2017,16,0,7.1,4.1
6069,27-04-2017,17,0,7.6,4.4
6069,27-04-2017,18,0,6.9,4.7
6069,27-04-2017,19,0,6.1,5.3
6069,27-04-2017,20,0,5.2,4.6
6069,27-04-2017,21,0.1,5.2,4.1
6069,27-04-2017,22,0,5.4,3.5
6069,27-04-2017,23,0,5.6,2.9
6069,28-04-2017,0,0,5.6,2.2
6069,28-04-2017,1,0,5.2,2.7
6069,28-04-2017,2,0.2,5.4,2.4
6069,28-04-2017,3,0,5,2.6
6069,28-04-2017,4,0,5,3.2
6069,28-04-2017,5,0,4.9,3.6
6069,28-04-2017,6,0.3,5.2,3.6
6069,28-04-2017,7,0.2,5.5,3.9
6069,28-04-2017,8,0,6.1,4
6069,28-04-2017,9,0,6.5,3.9
6069,28-04-2017,10,0,7.4,3.8
6069,28-04-2017,11,0,8.1,3.4
6069,28-04-2017,12,0,8.6,3.9
6069,28-04-2017,13,0,8.9,3.5
6069,28-04-2017,14,0,9.4,4.1
6069,28-04-2017,15,0,8.5,4.4
6069,28-04-2017,16,0,9.6,3.5
6069,28-04-2017,17,0,8.8,3.3
6069,28-04-2017,18,0,6.7,3.6
6069,28-04-2017,19,0,5.2,2.1
6069,28-04-2017,20,0,5.3,2.5
6069,28-04-2017,21,0,4.7,1.5
6069,28-04-2017,22,0,4.1,1.4
6069,28-04-2017,23,0,4,1
6069,29-04-2017,0,0,3.7,2.6
6069,29-04-2017,1,0,3.8,2.9
6069,29-04-2017,2,0,3.5,1.9
6069,29-04-2017,3,0.1,3.5,2.6
6069,29-04-2017,4,0.2,3.5,3.1
6069,29-04-2017,5,0.2,3.5,3.2
6069,29-04-2017,6,0.2,3.8,4.5
6069,29-04-2017,7,0,4.2,5.2
6069,29-04-2017,8,0,4.8,5.3
6069,29-04-2017,9,0,5.2,5.2
6069,29-04-2017,10,0,6.2,5.6
6069,29-04-2017,11,0,7.2,5.8
6069,29-04-2017,12,0,7.7,4.8
6069,29-04-2017,13,0,7.8,4.3
6069,29-04-2017,14,0,8.2,4.4
6069,29-04-2017,15,0,8.4,4
6069,29-04-2017,16,0,8.7,4.5
6069,29-04-2017,17,0,8.4,4.3
6069,29-04-2017,18,0,8,3.8
6069,29-04-2017,19,0,6.9,2.6
6069,29-04-2017,20,0,5.6,1.6
6069,29-04-2017,21,0,4.8,1.4
6069,29-04-2017,22,0,4,1.1
6069,29-04-2017,23,0,3.2,1.3
6069,30-04-2017,0,0,2.9,2.1
6069,30-04-2017,1,0,1.9,1.3
6069,30-04-2017,2,0,1.5,1.1
6069,30-04-2017,3,0,1.2,1.2
6069,30-04-2017,4,0,1.1,1.9
6069,30-04-2017,5,0,2,2.3
6069,30-04-2017,6,0,3.5,2.9
6069,30-04-2017,7,0,4.9,3.7
6069,30-04-2017,8,0,6.5,4.2
6069,30-04-2017,9,0,7.9,4.9
6069,30-04-2017,10,0,9.2,6.4
6069,30-04-2017,11,0,9.9,6.5
6069,30-04-2017,12,0,10.3,7.2
6069,30-04-2017,13,0,10.8,6.7
6069,30-04-2017,14,0,11.1,7.1
6069,30-04-2017,15,0,11.1,7.7
6069,30-04-2017,16,0,11,7.9
6069,30-04-2017,17,0,10.4,7
6069,30-04-2017,18,0,9.5,7.5
6069,30-04-2017,19,0,8.5,6
6069,30-04-2017,20,0,7,4.9
6069,30-04-2017,21,0,5.8,5
6069,30-04-2017,22,0,4.9,4.8
6069,30-04-2017,23,0,4.3,4.1
